DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,RS,2020,2572,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2012,3681,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2013,3433,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2014,3231,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2015,3280,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2016,3370,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2017,3447,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2018,3425,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2019,3399,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2020,3391,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SE,2021,12152,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2012,888,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2013,889,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2014,889,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2015,889,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2016,889,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2017,713,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2018,713,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2019,713,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2020,599,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SI,2021,599,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,SK,2012,2045,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2012,8320,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2013,8313,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2014,8305,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2015,8245,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2016,7749,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2017,7515,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2018,6942,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,TR,2019,6719,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2012,18736,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2013,18676,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2014,18558,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2015,18602,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2016,18646,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2017,17380,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2018,17488,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2019,17461.003,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2020,17407.600,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,UK,2021,17359,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,XK,2017,440,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,XK,2018,440,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,RT_NELC,XK,2019,440,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2013,346,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2014,346,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2015,379,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2016,334,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2017,334,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2018,334,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2019,169,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2020,224,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,AL,2021,224,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2013,1027,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2014,1027,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2015,1027,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2016,1018,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2017,1018,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2018,1018,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2019,1018,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2020,1476,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BA,2021,1476,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2012,5658,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2013,5540,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2014,5493,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2015,5486,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2016,5486,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2017,5468,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2018,5470,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2019,5466,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2020,5464,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,BG,2021,5460,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2012,15636,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2013,15607,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2014,15578,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2015,15570,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2016,15539,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2017,15519,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2018,15488,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2019,15418,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2020,15360,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,CZ,2021,15261,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,DE,2012,69395,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,DE,2013,69247,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,DE,2014,69092,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,DE,2015,67400,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2012,2164,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2013,2146,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2014,2146,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2015,2144,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2016,2141,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2017,2141,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2018,2140,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2019,2144,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2020,2143,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EE,2021,2143,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2012,3076,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2013,3109,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2014,2762,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2015,2764,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2016,2764,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2017,2764,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2018,2870,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2019,2909,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2020,3039,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,EL,2021,3039,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2012,19285,d
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2013,20861,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2014,20761,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2015,21122,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2016,22080,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2017,21853,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2018,21882,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2019,21988.013,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2020,22273.796,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ES,2021,22526.471,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2012,8883,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2013,8523,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2014,8485,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2015,8483,b
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2016,6701,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2017,6708,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2018,6712,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2019,6712,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2020,6707,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FI,2021,6707,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2013,53506.875,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2014,51772.022,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2015,50841.944,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2016,50058.348,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2017,49628.371,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2018,48699.410,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2019,48503.511,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2020,48027,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,FR,2021,47870.149,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2012,4105,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2013,4090,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2014,4014,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2015,3968,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2016,3950,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2017,3942,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2018,3940,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2019,3945,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2020,3950,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HR,2021,3944,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2012,9421.3,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2013,9523.200,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2014,9359,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2015,9358,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2016,11424,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2017,11524,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2018,11336,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2019,11345,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2020,11393,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,HU,2021,11586,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2012,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2013,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2014,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2015,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2016,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2017,2421,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2018,2468.500,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IE,2019,2476.800,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2012,24277,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2013,24292,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2014,24278,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2015,24286,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2016,24435,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2017,24483,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2018,24502,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2019,24500,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2020,24515,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,IT,2021,24564,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2012,2188.7,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2013,2188.700,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2014,2188.500,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2015,2335.500,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2016,2335.700,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2017,2335.700,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2018,2335.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2019,2345.900,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2020,2346,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LT,2021,2346,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2012,621,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2013,621,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2014,621,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2015,626,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2016,626,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2017,622,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2018,622,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2019,628,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2020,628,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LU,2021,628,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2012,2161,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2013,2161,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2014,2214,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2015,2217,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2016,2217,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2017,2217,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2018,2217,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2019,2217,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2020,2216.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,LV,2021,2213.100,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2016,328,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2017,328,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2018,328,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2019,328,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2020,327.700,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,ME,2021,327.700,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2012,924,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2013,699,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2014,699,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2015,699,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2016,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2017,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2018,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2019,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2020,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,MK,2021,683,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2016,3058,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2017,3055,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2018,3040,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2019,3040,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2020,3041,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NL,2021,3041,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2012,4136,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2013,4143,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2014,4152,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2015,4152,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2016,4164,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2017,4208,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2018,4177,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2019,4180,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2020,4196,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,NO,2021,4196,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2012,37642,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2013,36939,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2014,37455,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2015,37572,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2016,37386,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2017,37195,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2018,37020,b
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2019,37250,
ESTAT:RAIL_IF_TRACKS(1.0),30/01/23 23:00:00,A,KM,TOTAL,PL,2020,37269,
