DATAFLOW,LAST UPDATE,freq,citizen,sex,unit,age,asyl_app,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,AT,2021,37800,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2010,21565,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2011,25355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2012,18335,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2013,11965,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2014,14045,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2015,38990,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2016,14250,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2017,14035,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2018,18130,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2019,23105,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2020,12905,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BE,2021,19545,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2011,705,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2012,1230,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2013,6980,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2014,10805,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2015,20160,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2016,18990,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2017,3470,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2018,2465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2019,2075,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2020,3460,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,BG,2021,10890,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2010,13420,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2011,19230,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2012,25780,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2013,19315,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2014,21940,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2015,38060,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2016,25825,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2017,16615,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2018,13465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2019,12545,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2020,9725,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CH,2021,13240,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2010,2835,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2011,1745,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2012,1590,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2013,1150,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2014,1480,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2015,2105,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2016,2840,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2017,4475,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2018,7610,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2019,12695,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2020,7065,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CY,2021,13260,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2010,380,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2011,485,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2012,505,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2013,490,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2014,905,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2015,1235,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2016,1200,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2017,1140,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2018,1350,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2019,1570,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2020,790,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,CZ,2021,1055,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2010,41245,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2011,45680,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2012,64410,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2013,109375,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2014,172945,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2015,441805,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2016,722270,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2017,198255,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2018,161885,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2019,142450,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2020,102525,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DE,2021,148175,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2010,5065,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2011,3945,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2012,6045,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2013,7170,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2014,14535,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2015,20825,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2016,6055,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2017,3125,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2018,3465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2019,2605,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2020,1420,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,DK,2021,1995,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2010,30,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2011,65,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2012,75,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2013,95,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2014,145,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2015,225,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2016,150,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2017,180,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2018,90,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2019,100,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2020,45,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EE,2021,75,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2011,9310,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2012,9575,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2013,7860,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2014,7585,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2015,11370,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2016,49875,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2017,56940,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2018,64975,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2019,74910,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2020,37860,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EL,2021,22660,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2010,2550,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2011,2970,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2012,2350,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2013,4285,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2014,5460,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2015,14600,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2016,15570,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2017,33035,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2018,52730,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2019,115175,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2020,86380,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,ES,2021,62050,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2014,530560,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2015,1216860,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2016,1166815,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2017,620265,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2018,564115,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2019,631285,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2020,417070,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,EU27_2020,2021,537355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2012,2905,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2013,2985,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2014,3490,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2015,32150,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2016,5275,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2017,4330,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2018,2950,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2019,2445,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2020,1445,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FI,2021,1355,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2010,48030,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2011,52140,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2012,54265,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2013,60475,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2014,58845,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2015,70570,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2016,76790,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2017,91965,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2018,126580,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2019,138290,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2020,81735,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,FR,2021,103790,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2013,1045,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2014,380,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2015,140,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2016,2150,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2017,880,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2018,675,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2019,1265,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2020,1540,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HR,2021,2725,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2013,18565,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2014,41215,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2015,174435,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2016,28215,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2017,3115,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2018,635,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2019,465,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2020,90,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,HU,2021,40,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2010,1915,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2011,1280,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2012,940,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2013,940,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2014,1440,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2015,3270,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2016,2235,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2017,2910,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2018,3655,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2019,4740,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2020,1535,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IE,2021,2615,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2015,360,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2016,1100,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2017,1065,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2018,730,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2019,805,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2020,625,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IS,2021,865,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2010,10000,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2011,40300,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2012,17170,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2013,25720,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2014,63655,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2015,82790,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2016,121185,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2017,126550,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2018,53440,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2019,35005,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2020,21330,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,IT,2021,45200,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2016,75,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2017,145,
ESTAT:TPS00191(1.0),05/12/22 23:00:00,A,EXT_EU27_2020,T,PER,TOTAL,NASY_APP,LI,2018,145,
